date,congestion,diffRatio
2020-10-28,34,-0.1052631578947368
2020-10-29,33,-0.1538461538461538
2020-10-30,38,0.0
2020-10-31,28,0.0
2020-11-01,21,-0.0869565217391304
2020-11-02,41,0.2424242424242425
2020-11-03,51,0.3783783783783784
2020-11-04,59,0.5526315789473685
2020-11-05,26,-0.3333333333333333
2020-11-06,25,-0.3421052631578947
2020-11-07,15,-0.4642857142857143
2020-11-08,9,-0.6086956521739131
2020-11-09,28,-0.1515151515151515
2020-11-10,28,-0.2432432432432433
2020-11-11,30,-0.2105263157894736
2020-11-12,28,-0.282051282051282
2020-11-13,27,-0.2894736842105263
2020-11-14,16,-0.4285714285714285
2020-11-15,11,-0.5217391304347826
2020-11-16,26,-0.2121212121212121
2020-11-17,28,-0.2432432432432433
2020-11-18,29,-0.2368421052631579
2020-11-19,27,-0.3076923076923077
2020-11-20,29,-0.2368421052631579
2020-11-21,17,-0.3928571428571429
2020-11-22,12,-0.4782608695652174
2020-11-23,27,-0.1818181818181818
2020-11-24,27,-0.2702702702702703
2020-11-25,29,-0.2368421052631579
2020-11-26,30,-0.2307692307692308
2020-11-27,29,-0.2368421052631579
2020-11-28,17,-0.3928571428571429
2020-11-29,11,-0.5217391304347826
2020-11-30,28,-0.1515151515151515
2020-12-01,30,-0.1891891891891892
2020-12-02,39,0.0263157894736842
2020-12-03,46,0.1794871794871795
2020-12-04,41,0.0789473684210526
2020-12-05,30,0.0714285714285714
2020-12-06,19,-0.1739130434782608
2020-12-07,36,0.0909090909090909
2020-12-08,40,0.081081081081081
2020-12-09,37,-0.0263157894736842
2020-12-10,39,0.0
2020-12-11,39,0.0263157894736842
2020-12-12,27,-0.0357142857142857
2020-12-13,18,-0.217391304347826
2020-12-14,38,0.1515151515151515
2020-12-15,42,0.1351351351351351
2020-12-16,33,-0.131578947368421
2020-12-17,31,-0.2051282051282051
2020-12-18,32,-0.1578947368421052
2020-12-19,25,-0.1071428571428571
2020-12-20,11,-0.5217391304347826
2020-12-21,20,-0.3939393939393939
2020-12-22,20,-0.4594594594594595
2020-12-23,21,-0.4473684210526316
2020-12-24,19,-0.5128205128205128
2020-12-25,4,-0.8947368421052632
2020-12-26,7,-0.75
2020-12-27,9,-0.6086956521739131
2020-12-28,8,-0.7575757575757576
2020-12-29,12,-0.6756756756756757
2020-12-30,14,-0.631578947368421
